0	-0.9187
0.1	-1.2657
0.2	-0.8276
0.3	-1.1273
0.4	-1.4342
0.5	-0.70656
0.6	-0.26437
0.7	-1.2372
0.8	-0.99196
0.9	-0.62625
1	-1.6345
1.1	-1.5712
1.2	-1.0668
1.3	-0.67726
1.4	0.02608
1.5	-0.025054
1.6	-0.68226
1.7	-0.79326
1.8	-1.1555
1.9	-1.5167
2	-1.0094
2.1	-0.92455
2.2	-0.94654
2.3	-0.47654
2.4	-0.93792
2.5	-0.48838
2.6	-0.73536
2.7	-0.72148
2.8	-1.3826
2.9	-0.72001
3	-0.75825
3.1	-1.162
3.2	-0.83442
3.3	-0.80987
3.4	-0.77732
3.5	-0.72254
3.6	-0.58495
3.7	-0.90813
3.8	-0.76581
3.9	-0.92169
4	-0.62527
4.1	-1.0963
4.2	-0.59718
4.3	-1.2736
4.4	-0.63943
4.5	-0.94199
4.6	-0.80349
4.7	-0.99431
4.8	-0.92504
4.9	-0.78739
5	-0.61718
5.1	-0.60708
5.2	-0.76223
5.3	-0.48649
5.4	-0.74548
5.5	-0.48649
5.6	-0.27799
5.7	-1.1956
5.8	-1.1749
5.9	-0.45617
6	-0.8708
6.1	-0.6765
6.2	-0.34438
6.3	-0.99962
6.4	-1.0939
6.5	-0.76895
6.6	-0.73347
6.7	-0.62696
6.8	-0.62617
6.9	-1.1989
7	-0.82586
7.1	-0.83056
7.2	-1.4547
7.3	-1.1397
7.4	-0.50688
7.5	-1.0619
7.6	-0.65201
7.7	-1.2456
7.8	-0.62251
7.9	-0.43939
8	-0.35416
8.1	-0.82008
8.2	-0.97628
8.3	-0.4396
8.4	-0.6809
8.5	-0.64273
8.6	-0.28376
8.7	-0.096943
8.8	-0.89969
8.9	-0.77621
9	-0.59614
9.1	-0.41238
9.2	-0.20316
9.3	-0.42752
9.4	-0.71835
9.5	-0.28097
9.6	-0.39907
9.7	-0.61391
9.8	-0.3789
9.9	-0.48817
10	0.0067523
10.1	-0.60711
10.2	-0.14327
10.3	-0.15892
10.4	-0.66614
10.5	-0.29348
10.6	-0.21934
10.7	0.011063
10.8	-0.86031
10.9	-0.70434
11	-0.40533
11.1	-1.1545
11.2	-0.89363
11.3	-0.96916
11.4	-0.20766
11.5	-0.59756
11.6	0.50128
11.7	-0.14669
11.8	-0.1365
11.9	-0.41963
12	-0.45617
12.1	-0.10858
12.2	0.010345
12.3	0.10355
12.4	0.087782
12.5	0.012455
12.6	-0.31325
12.7	-0.30412
12.8	-0.55046
12.9	-0.31745
13	-0.14973
13.1	-0.67522
13.2	-0.37069
13.3	-0.36076
13.4	-0.20063
13.5	-0.31709
13.6	-0.30617
13.7	-0.59209
13.8	-0.53727
13.9	-0.56816
14	-0.077457
14.1	-0.030392
14.2	-0.71213
14.3	-0.47738
14.4	-0.24121
14.5	0.04246
14.6	-0.047838
14.7	0.15754
14.8	-0.49648
14.9	-0.27753
15	-0.47605
15.1	-0.033878
15.2	-0.29519
15.3	0.1879
15.4	-0.53761
15.5	0.00341
15.6	-0.65949
15.7	-0.27354
15.8	-0.0144
15.9	0.13865
16	0.12884
16.1	-0.48817
16.2	0.19095
16.3	0.29901
16.4	-0.17037
16.5	0.38394
16.6	-0.079619
16.7	-0.1553
16.8	0.16509
16.9	0.31597
17	0.26755
17.1	0.22808
17.2	0.32612
17.3	0.065383
17.4	0.37429
17.5	0.36492
17.6	-0.27997
17.7	0.024166
17.8	0.4909
17.9	0.10898
18	0.042412
18.1	0.15986
18.2	0.52512
18.3	-0.12062
18.4	0.50022
18.5	0.51558
18.6	0.43816
18.7	0.099425
18.8	-0.034413
18.9	0.58695
19	0.44635
19.1	0.36939
19.2	0.39642
19.3	0.47389
19.4	0.47062
19.5	0.72931
19.6	0.57826
19.7	0.41493
19.8	0.69162
19.9	0.97603
20	0.4918
20.1	0.72181
20.2	0.10692
20.3	0.78798
20.4	0.28191
20.5	0.35999
20.6	0.67516
20.7	0.35657
20.8	-0.1664
20.9	-0.099373
21	0.089295
21.1	0.67732
21.2	0.37258
21.3	0.43084
21.4	0.21632
21.5	1.1108
21.6	0.48316
21.7	0.32201
21.8	0.64976
21.9	0.10885
22	0.43184
22.1	0.62625
22.2	1.2315
22.3	0.70211
22.4	0.71439
22.5	0.86175
22.6	0.94781
22.7	0.48298
22.8	0.7583
22.9	0.15035
23	0.80865
23.1	0.33404
23.2	0.63245
23.3	0.75018
23.4	0.44189
23.5	1.0857
23.6	0.55514
23.7	0.52722
23.8	0.92719
23.9	1.1262
24	0.79063
24.1	0.42832
24.2	1.0633
24.3	0.53105
24.4	0.15621
24.5	0.47209
24.6	1.2391
24.7	1.4007
24.8	0.85369
24.9	0.82285
25	0.2671
25.1	0.26812
25.2	1.0379
25.3	0.74382
25.4	0.59029
25.5	0.67338
25.6	0.69376
25.7	0.80382
25.8	0.51855
25.9	0.9144
26	0.94038
26.1	1.1096
26.2	0.71634
26.3	1.3486
26.4	0.77738
26.5	1.0426
26.6	0.74904
26.7	1.403
26.8	0.75232
26.9	1.1782
27	0.79715
27.1	1.1918
27.2	1.2398
27.3	0.86856
27.4	0.82024
27.5	0.75568
27.6	0.87083
27.7	0.80198
27.8	0.37125
27.9	0.85741
28	1.0296
28.1	0.7197
28.2	0.75553
28.3	0.76979
28.4	0.94288
28.5	0.71226
28.6	0.58715
28.7	1.4263
28.8	0.79876
28.9	1.131
29	0.61938
29.1	1.5662
29.2	0.97833
29.3	1.3272
29.4	1.2111
29.5	0.97921
29.6	1.078
29.7	0.79869
29.8	1.0209
29.9	1.2453
30	0.82934
30.1	0.8204
30.2	0.93116
30.3	1.2219
30.4	0.69931
30.5	0.68049
30.6	0.90941
30.7	0.91799
30.8	1.2051
30.9	1.3219
31	0.67918
31.1	0.42812
31.2	0.52853
31.3	0.64045
31.4	0.61318
31.5	0.97371
