0	-0.78558
0.1	-1.0614
0.2	-1.037
0.3	-0.55264
0.4	-0.57649
0.5	-0.57359
0.6	-0.79675
0.7	-1.3598
0.8	-0.78163
0.9	-0.50688
1	-0.84834
1.1	-0.68355
1.2	-0.77474
1.3	-1.0826
1.4	-0.90205
1.5	-1.225
1.6	-0.72071
1.7	-1.3297
1.8	-1.3045
1.9	-1.2249
2	-1.8634
2.1	-0.54652
2.2	-0.87834
2.3	-1.2001
2.4	-0.56025
2.5	-1.4824
2.6	-0.99706
2.7	-1.0362
2.8	-0.86529
2.9	-0.86439
3	-1.2148
3.1	-0.96135
3.2	-0.9987
3.3	-0.75773
3.4	-0.61477
3.5	-0.60659
3.6	-1.195
3.7	-0.90912
3.8	-1.2929
3.9	-1.259
4	-0.92312
4.1	-0.45733
4.2	-1.144
4.3	-0.79755
4.4	-0.97243
4.5	-0.56524
4.6	-1.2228
4.7	-0.8818
4.8	-0.72124
4.9	-0.55215
5	-0.41432
5.1	-0.84697
5.2	-1.3153
5.3	-1.0855
5.4	-1.1762
5.5	-0.14739
5.6	-1.0319
5.7	-0.61748
5.8	-0.89419
5.9	-0.56436
6	-1.0548
6.1	-1.2403
6.2	-1.2406
6.3	-0.66157
6.4	-0.85531
6.5	-0.8549
6.6	-0.3642
6.7	-0.69635
6.8	-0.71823
6.9	-0.29494
7	-1.0062
7.1	-0.54937
7.2	-0.50128
7.3	-0.81829
7.4	-0.67377
7.5	-1.0814
7.6	-1.0692
7.7	-0.68645
7.8	-0.49424
7.9	0.071802
8	-0.89677
8.1	-0.6333
8.2	-0.70697
8.3	-1.2548
8.4	-0.79915
8.5	-1.1984
8.6	-0.40032
8.7	-0.91124
8.8	-0.60712
8.9	-0.79277
9	-0.53055
9.1	-0.79384
9.2	-0.45883
9.3	-0.37603
9.4	-0.076222
9.5	-0.63992
9.6	-1.215
9.7	-0.81718
9.8	-0.15064
9.9	-0.87034
10	-0.25202
10.1	-0.49465
10.2	-0.092357
10.3	-1.1031
10.4	-0.56553
10.5	-0.85992
10.6	0.38353
10.7	-0.23256
10.8	-0.057637
10.9	-0.77994
11	-0.59418
11.1	-0.5264
11.2	-0.10616
11.3	-0.51002
11.4	-0.20713
11.5	-1.024
11.6	-0.50549
11.7	-0.63723
11.8	-0.85404
11.9	-0.21927
12	-0.27776
12.1	-0.34298
12.2	-0.74375
12.3	0.00401
12.4	-0.21974
12.5	-0.40504
12.6	-0.29895
12.7	-0.37488
12.8	-0.81178
12.9	-0.36282
13	-0.51691
13.1	-0.55161
13.2	-0.5951
13.3	-0.39854
13.4	-0.82954
13.5	0.070262
13.6	-0.053221
13.7	-0.20546
13.8	-0.20007
13.9	-0.41926
14	0.13564
14.1	-0.20007
14.2	-0.36458
14.3	0.26508
14.4	-0.19786
14.5	-0.29721
14.6	-0.1987
14.7	-0.355
14.8	-0.42671
14.9	0.67709
15	0.42591
15.1	0.031502
15.2	-0.42791
15.3	-0.30043
15.4	-0.083752
15.5	0.21663
15.6	-0.4104
15.7	-0.69976
15.8	-0.42553
15.9	0.11926
16	0.14661
16.1	0.1747
16.2	0.010098
16.3	0.11428
16.4	-0.073697
16.5	0.33773
16.6	-0.31942
16.7	0.23555
16.8	-0.14563
16.9	0.018455
17	0.29468
17.1	0.45048
17.2	-0.18664
17.3	0.53673
17.4	0.36644
17.5	0.15789
17.6	0.12951
17.7	0.13261
17.8	0.11675
17.9	0.22437
18	0.24259
18.1	0.48475
18.2	0.70473
18.3	0.39639
18.4	0.20305
18.5	0.46315
18.6	0.34016
18.7	-0.014171
18.8	0.58907
18.9	0.40593
19	0.36384
19.1	0.48731
19.2	0.42057
19.3	0.069083
19.4	0.31217
19.5	0.32636
19.6	0.21985
19.7	0.89332
19.8	0.13516
19.9	0.26189
20	0.20255
20.1	0.072955
20.2	0.37658
20.3	0.36101
20.4	0.9112
20.5	0.38637
20.6	0.15066
20.7	0.95976
20.8	0.85789
20.9	0.4273
21	0.052998
21.1	0.38006
21.2	0.47523
21.3	0.61333
21.4	0.46061
21.5	0.68038
21.6	0.67327
21.7	0.18878
21.8	0.28783
21.9	0.35806
22	0.43616
22.1	0.50038
22.2	0.60829
22.3	-0.29627
22.4	0.48326
22.5	1.0009
22.6	0.31591
22.7	0.92373
22.8	0.75633
22.9	0.65008
23	0.72101
23.1	0.20418
23.2	0.65569
23.3	1.1695
23.4	0.72507
23.5	0.71513
23.6	0.48954
23.7	0.70756
23.8	0.79344
23.9	0.85852
24	0.62555
24.1	0.67317
24.2	1.3579
24.3	0.079817
24.4	1.4326
