0	-0.92975
0.1	-1.0775
0.2	-1.1854
0.3	-1.1611
0.4	-0.81432
0.5	-0.85126
0.6	-0.66801
0.7	-0.88867
0.8	-1.0406
0.9	-1.3375
1	-0.90057
1.1	-1.0859
1.2	-0.92635
1.3	-0.72919
1.4	-1.1381
1.5	-1.1334
1.6	-1.065
1.7	-0.92181
1.8	-0.37276
1.9	-1.2439
2	-0.57809
2.1	-1.0427
2.2	-0.70653
2.3	-0.95575
2.4	-1.1316
2.5	-1.0467
2.6	-0.67873
2.7	-0.58374
2.8	-0.67275
2.9	-1.1274
3	-1.342
3.1	-0.83207
3.2	-0.79084
3.3	-1.6998
3.4	-0.93549
3.5	-0.3107
3.6	-0.99243
3.7	-1.1256
3.8	-1.231
3.9	-1.4682
4	-1.0679
4.1	-0.82669
4.2	-1.2083
4.3	-0.83293
4.4	-0.66836
4.5	-1.0784
4.6	-0.74839
4.7	-0.72192
4.8	-0.89984
4.9	-0.2954
5	-1.2592
5.1	-0.79022
5.2	-1.1458
5.3	-1.0793
5.4	-0.72542
5.5	-0.52466
5.6	-0.79622
5.7	-0.45045
5.8	-1.1155
5.9	-0.72949
6	-0.9846
6.1	-1.0469
6.2	-1.6033
6.3	-0.57997
6.4	-0.23964
6.5	-0.64619
6.6	-0.3771
6.7	-0.76613
6.8	-1.1467
6.9	-1.033
7	-1.0056
7.1	-0.42765
7.2	-0.89591
7.3	-0.71774
7.4	-1.1384
7.5	-0.78661
7.6	-1.2126
7.7	-0.92864
7.8	-0.48307
7.9	-0.19095
8	-0.55107
8.1	-0.66033
8.2	-0.36024
8.3	-0.45647
8.4	-1.4021
8.5	-1.1975
8.6	-0.90244
8.7	-0.90691
8.8	-1.1172
8.9	-0.83289
9	-0.90096
9.1	-0.28368
9.2	-0.78881
9.3	-0.98064
9.4	-0.71467
9.5	-0.78717
9.6	-0.49487
9.7	-0.63469
9.8	-1.0027
9.9	-0.37459
10	-0.64949
10.1	-0.71187
10.2	-0.7789
10.3	-0.27665
10.4	-0.5389
10.5	-0.96341
10.6	0.16237
10.7	-0.58263
10.8	-0.39001
10.9	-0.35604
11	-0.84555
11.1	-0.078319
11.2	-0.36035
11.3	-0.38356
11.4	-0.012402
11.5	-0.36076
11.6	-0.91602
11.7	-0.39497
11.8	-0.030827
11.9	-0.00787
12	-0.28295
12.1	-0.86106
12.2	-0.014713
12.3	-0.35145
12.4	-0.26723
12.5	0.069059
12.6	-0.18499
12.7	-1.4129
12.8	-0.78584
12.9	-0.52552
13	-0.65489
13.1	-0.21181
13.2	-0.20259
13.3	-0.44641
13.4	0.12208
13.5	-0.45543
13.6	-0.31292
13.7	-0.39966
13.8	-0.45858
13.9	-0.16343
14	-0.58821
14.1	-0.25376
14.2	0.098872
14.3	0.1038
14.4	-0.71425
14.5	0.001513
14.6	-0.24796
14.7	0.034535
14.8	-0.039036
14.9	-0.17553
15	-0.074732
15.1	0.12161
15.2	0.16703
15.3	-0.26569
15.4	-0.429
15.5	-0.14651
15.6	0.2952
15.7	0.10205
15.8	0.1274
15.9	-0.11356
16	-0.2005
16.1	0.6623
16.2	0.017634
16.3	0.049195
16.4	-0.012961
16.5	0.10004
16.6	-0.0067675
16.7	-0.21422
16.8	0.25687
16.9	0.55086
17	0.18431
17.1	-0.08449
17.2	0.16558
17.3	0.46462
17.4	0.70334
17.5	-0.24333
17.6	0.22228
17.7	0.067904
17.8	0.37106
17.9	0.26813
18	0.050614
18.1	-0.30523
18.2	-0.11762
18.3	0.074391
18.4	0.18385
18.5	0.62831
18.6	0.10682
18.7	0.40637
18.8	0.57605
18.9	0.38331
19	0.34873
19.1	0.14957
19.2	0.59455
19.3	0.84011
19.4	0.50353
19.5	0.46238
19.6	0.45006
19.7	0.6989
19.8	0.29861
19.9	0.25338
20	0.57571
20.1	0.33327
20.2	0.7018
20.3	0.0040738
20.4	0.85009
20.5	0.24189
20.6	0.54149
20.7	0.33836
20.8	0.70155
20.9	0.07094
21	0.18466
21.1	1.0032
21.2	0.22939
21.3	0.321
21.4	0.55766
21.5	0.30775
21.6	0.59971
21.7	0.91676
21.8	0.59282
21.9	1.0982
22	0.15358
22.1	0.51116
22.2	0.34234
22.3	0.72304
22.4	0.24186
22.5	0.1003
22.6	0.51786
22.7	0.099097
22.8	0.3818
22.9	0.4946
23	0.16516
23.1	0.84288
23.2	0.77274
23.3	0.5002
23.4	0.27786
23.5	0.62012
23.6	0.65944
23.7	0.064917
23.8	1.116
23.9	0.86126
24	0.21133
24.1	1.3375
24.2	0.70469
24.3	0.31531
24.4	0.486
24.5	0.84904
24.6	0.34463
24.7	0.64077
24.8	0.75856
24.9	0.66763
25	0.86224
25.1	0.59348
25.2	0.7378
25.3	0.87595
25.4	0.15841
25.5	0.25459
25.6	0.51547
25.7	0.865
25.8	0.90725
25.9	0.63235
26	1.2506
26.1	1.2019
26.2	0.81389
26.3	1.8696
26.4	0.76722
26.5	1.1766
26.6	0.86735
26.7	0.37339
26.8	1.4593
26.9	0.58069
27	0.92619
27.1	1.4845
27.2	1.1053
27.3	1.0278
27.4	0.87681
27.5	0.99786
27.6	1.4951
27.7	0.79346
